canonicalName	genus	obs_FI	obs_NO	genusKey	speciesKey	count_FI_60N	count_NO_60N	count_FI_66N	count_NO_66N
amsonia tabernaemontana	amsonia	0	4	3169685	3169689	0	4	0	0
amundsenia approximata	amundsenia	27	23	9711242	9792433	26	15	26	7
amycolatopsis mediterranei	amycolatopsis	2	0	3224850	3224852	2	0	0	0
amygdalaria consentiens	amygdalaria	0	89	2603215	2603225	0	55	0	14
amygdalaria elegantior	amygdalaria	53	34	2603215	3434966	46	15	42	11
amygdalaria panaeola	amygdalaria	57	281	2603215	2603221	37	188	28	82
amygdalaria pelobotryon	amygdalaria	3	106	2603215	2603216	0	56	0	23
amylax triacantha	amylax	319	263	8326525	8002882	153	118	0	34
amylibacter ulvae	amylibacter	0	21	9501595	9632777	0	21	0	0
amyloathelia amylacea	amyloathelia	5	0	8484778	2525304	5	0	0	0
amyloathelia crassiuscula	amyloathelia	3	22	8484778	2525309	3	18	1	0
amylocarpus encephaloides	amylocarpus	8	70	2577768	5255227	8	62	0	51
amylocorticiellum cremeoisabellinum	amylocorticiellum	45	16	2525157	2525176	45	10	1	0
amylocorticiellum molle	amylocorticiellum	105	39	2525157	2525158	100	29	1	1
amylocorticiellum subillaqueatum	amylocorticiellum	17	17	2525157	2525169	16	10	0	0
amylocorticium cebennense	amylocorticium	49	133	8696896	2525137	47	83	14	10
amylocorticium pedunculatum	amylocorticium	6	19	8696896	2525151	6	13	0	0
amylocorticium subincarnatum	amylocorticium	104	551	8696896	2525145	91	50	3	0
amylocorticium subsulphureum	amylocorticium	17	14	8696896	2525152	12	11	1	4
amylocystis lapponica	amylocystis	6010	346	2542458	8369818	5992	252	3346	2
amylostereum areolatum	amylostereum	40	3	2550641	8693982	37	1	0	0
amylostereum chailletii	amylostereum	228	271	2550641	2552499	219	127	56	4
amylostereum laevigatum	amylostereum	276	885	2550641	2552515	229	233	1	9
amyloxenasma allantosporum	amyloxenasma	38	20	2525275	2525299	37	12	0	0
amyloxenasma grisellum	amyloxenasma	36	27	2525275	2525282	36	23	0	4
amynthas rodericensis	amynthas	9	0	2307607	4410206	9	0	0	0
amyras clandestina	amyras	2	0	1268801	1268803	2	0	0	0
amyrsidea lagopi	amyrsidea	2	0	1032806	4422798	2	0	0	0
amythasides macroglossus	amythasides	0	24447	2326075	2326076	0	21771	0	4710
anabaena augstumalis	anabaena	3	0	8855997	5427303	1	0	0	0
anabaena baltica	anabaena	126	0	8855997	5427207	85	0	0	0
anabaena circinalis	anabaena	4	7	8855997	5427280	4	1	0	0
anabaena cylindrica	anabaena	127	2	8855997	5427341	40	2	0	2
anabaena inaequalis	anabaena	311	0	8855997	5427292	184	0	0	0
anabaena miniata	anabaena	0	4	8855997	7729191	0	4	0	4
anabaena planktonica	anabaena	1	113	8855997	8499262	1	82	0	6
anabaena torulosa	anabaena	0	3	8855997	5427231	0	3	0	0
anabaenopsis elenkinii	anabaenopsis	117	0	3219363	3219375	115	0	0	0
anabolia brevipennis	anabolia	579	208	1440956	1442788	571	157	133	33
anabolia concentrica	anabolia	516	66	1440956	1442796	507	46	110	34
anabolia furcata	anabolia	0	1	1440956	1442776	0	1	0	1
anabolia laevis	anabolia	442	8	1440956	4482098	437	5	25	0
anabolia nervosa	anabolia	122	171	1440956	1442780	121	77	1	2
anabolia soror	anabolia	4	0	1440956	1442801	0	0	0	0
anacaena globula	anacaena	127	338	1034062	1034063	125	149	0	5
anacaena limbata	anacaena	7	55	1034062	1034064	7	21	0	0
anacaena lutescens	anacaena	556	822	1034062	1034074	445	256	7	7
anacampsis blattariella	anacampsis	1722	633	1848253	1848356	1592	74	26	0
anacampsis fuscella	anacampsis	209	0	1848253	1848352	204	0	0	0
anacampsis populella	anacampsis	1248	507	1848253	1848273	1189	183	21	33
anacampsis temerella	anacampsis	133	39	1848253	1848314	130	0	0	0
anacamptis morio	anacamptis	1	1166	2808313	2808565	1	0	0	0
anacamptis pyramidalis	anacamptis	0	2	2808313	2808330	0	1	0	1
anacamptoneurum ruficornis	anacamptoneurum	45	6	1491357	11152160	39	2	0	0
anaceratagallia estonica	anaceratagallia	13	0	2048575	2048580	1	0	0	0
anaceratagallia ribauti	anaceratagallia	198	16	2048575	2048600	149	5	2	0
anaceratagallia venosa	anaceratagallia	109	70	2048575	2048596	107	14	5	0
anacharis eucharioides	anacharis	1	2	3258253	7988276	1	0	0	0
anacharis eucharoides	anacharis	0	21	3258253	8642876	0	10	0	5
anacharis immunis	anacharis	3	13	3258253	8020970	3	1	0	0
anacharis norvegica	anacharis	0	6	3258253	9797735	0	0	0	0
anachipteria deficiens	anachipteria	6	0	2197820	2197826	6	0	4	0
anachipteria dubia	anachipteria	2	0	2197820	2197833	2	0	1	0
anaclileia dispar	anaclileia	32	31	1612911	1612919	32	31	32	12
anaclileia dziedzickii	anaclileia	52	0	1612911	1612917	52	0	45	0
anacridium aegyptium	anacridium	12	3	1702100	1702101	12	3	0	1
anacyclus clavatus	anacyclus	2	17	3148547	3148589	2	14	0	0
anacystis marina	anacystis	0	5	9609657	3217752	0	0	0	0
anacystis thermalis	anacystis	0	3	9609657	3217633	0	0	0	0
anaerococcus mediterraneensis	anaerococcus	0	1	3226860	10808159	0	1	0	1
anaerococcus prevotii	anaerococcus	0	2	3226860	3226871	0	2	0	1
anaeromyxobacter dehalogenans	anaeromyxobacter	10	0	3220545	10682716	10	0	0	0
anaerosporomusa subterranea	anaerosporomusa	5	0	9357195	9306938	5	0	0	0
anaerovorax odorimutans	anaerovorax	2	0	3226367	3226368	2	0	0	0
anaglyptus mysticus	anaglyptus	0	5	1160390	8054788	0	2	0	0
anagnostidinema acutissimum	anagnostidinema	0	72	9702420	9785501	0	16	0	0
anagnota bicolor	anagnota	11	3	1587744	1587747	11	0	0	0
anagrus atomus	anagrus	3	20	1368281	1368356	3	20	0	2
anagrus dilatatus	anagrus	0	4	1368281	1368287	0	3	0	0
anagrus incarnatus	anagrus	1	3	1368281	1368338	0	3	0	0
anagrus similis	anagrus	0	4	1368281	1368335	0	4	0	0
anagrus ustulatus	anagrus	0	64	1368281	1368310	0	64	0	7
anagymnotoceras varium	anagymnotoceras	0	13	4623115	8640270	0	0	0	0
analgopsis passerinus	analgopsis	7	0	4651908	11168774	0	0	0	0
anamathia hystrix	anamathia	0	1	4645684	12198597	0	1	0	1
anamenia borealis	anamenia	0	4	2288973	5189542	0	2	0	2
ananas comosus	ananas	0	7	2699430	5288819	0	7	0	0
anania coronata	anania	2049	1589	7739898	8537359	1913	332	1	0
anania crocealis	anania	306	0	7739898	8856895	239	0	0	0
anania funebris	anania	1571	1578	7739898	5126675	1544	1068	339	463
anania fuscalis	anania	6356	1751	7739898	9100030	5897	691	176	41
anania hortulata	anania	5105	4013	7739898	8858121	4885	1416	8	1
anania lancealis	anania	250	0	7739898	9101339	227	0	0	0
anania perlucidalis	anania	1853	639	7739898	8532380	1689	137	0	0
anania stachydalis	anania	239	0	7739898	7446048	169	0	0	0
anania terrealis	anania	999	439	7739898	8823068	893	145	22	2
anania verbascalis	anania	302	18	7739898	5126680	262	0	0	0
anapagurus chiroacanthus	anapagurus	0	195	2224253	8700017	0	50	0	7
anapagurus laevis	anapagurus	0	1317	2224253	4312313	0	800	0	86
anapausis albohalterata	anapausis	0	3	1544766	4522288	0	3	0	1
anapausis helvetica	anapausis	13	2	1544766	1544770	13	2	1	0
anapausis pseudohelvetica	anapausis	4	0	1544766	1544787	4	0	0	0
anapausis rectinervis	anapausis	18	11	1544766	1544795	18	2	0	0
anaphalis margaritacea	anaphalis	97	381	3136861	4926336	91	141	0	4
anaphes auripes	anaphes	0	6	1368598	1366465	0	6	0	0
anaphes collinus	anaphes	0	15	1368598	1366709	0	15	0	0
anaphes crassipennis	anaphes	0	231	1368598	1366457	0	231	0	0
anaphes ensipennis	anaphes	0	2	1368598	1366424	0	2	0	0
anaphes globosicornis	anaphes	0	10	1368598	1366573	0	10	0	0
anaphes linearis	anaphes	0	2	1368598	1366364	0	2	0	0
anaphes listronoti	anaphes	0	40	1368598	1366624	0	39	0	31
anaphes medius	anaphes	0	2	1368598	1366538	0	2	0	0
anaphes pectoralis	anaphes	0	9	1368598	1366374	0	9	0	5
anaphes regulus	anaphes	0	39	1368598	1366701	0	39	0	0
anaphes silesicus	anaphes	0	2	1368598	1366834	0	2	0	0
anaphothrips badius	anaphothrips	1	11	8238644	4423679	1	0	0	0
anaphothrips obscurus	anaphothrips	9	82	8238644	1420576	9	27	0	3
anaphysmene heraclei	anaphysmene	16	0	2590019	2590020	5	0	0	0
anaplasma phagocytophilum	anaplasma	1	2	3221426	8315208	0	0	0	0
anaplectoides prasina	anaplectoides	26379	2195	1766624	1766646	24286	728	47	7
anaplectus grandepapillatus	anaplectus	0	3	2283130	4555795	0	3	0	2
anaprostocetus acuminatus	anaprostocetus	2	0	1380716	1380717	1	0	0	0
anaptychia ciliaris	anaptychia	562	1061	8989572	2608994	394	282	2	152
anaptychia crinalis	anaptychia	30	0	8989572	12210533	30	0	0	0
anaretella defecta	anaretella	12	296	1599595	1599597	12	81	9	67
anaretella iola	anaretella	55	126	1599595	1599596	55	54	52	35
anarhichas denticulatus	anarhichas	0	24	2392193	2392210	0	17	0	10
anarhichas lupus	anarhichas	1	1145	2392193	8006460	0	332	0	118
anarhichas minor	anarhichas	0	66	2392193	2392194	0	38	0	37
anarrhichthys ocellatus	anarrhichthys	0	3	2392218	2392219	0	3	0	0
anarsia innoxiella	anarsia	205	1	1847591	9262981	190	0	0	0
anarsia lineatella	anarsia	2	0	1847591	1847640	1	0	0	0
anarta colletti	anarta	0	38	1789545	4534196	0	38	0	0
anarta farnhami	anarta	1	2	1789545	4534198	1	2	1	0
anarta melanopa	anarta	2791	286	1789545	1789553	2750	266	2744	133
anarta myrtilli	anarta	2037	388	1789545	1789580	1740	99	94	15
anarta trifolii	anarta	7632	2067	1789545	4534166	6312	232	3	0
anarthropora monodon	anarthropora	0	16	1005455	1005457	0	9	0	1
anarthrura simplex	anarthrura	0	10	2228238	2228239	0	6	0	3
anas acuta	anas	15279	55526	2498056	2498112	11958	29377	1081	10974
anas bahamensis	anas	0	25	2498056	2498090	0	0	0	0
anas carolinensis	anas	32	2052	2498056	2498125	31	979	0	121
anas crecca	anas	54147	286390	2498056	8214667	47346	137262	4993	26406
anas platyrhynchos	anas	138499	743514	2498056	9761484	122062	324682	4847	50869
anas rubripes	anas	46	276	2498056	9581438	45	165	9	0
anasimyia contracta	anasimyia	132	52	8831717	1538450	129	1	0	0
anasimyia interpunctus	anasimyia	252	63	8831717	4516796	246	4	8	2
anasimyia lunulatus	anasimyia	73	259	8831717	4516797	69	106	17	14
anasimyia transfuga	anasimyia	92	14	8831717	4516795	80	0	1	0
anaspis arctica	anaspis	329	181	1046694	8140330	326	168	130	106
anaspis bohemica	anaspis	56	240	1046694	5750907	55	119	12	6
anaspis brunnipes	anaspis	3	0	1046694	5750831	2	0	0	0
anaspis flava	anaspis	0	230	1046694	5750812	0	13	0	0
anaspis frontalis	anaspis	607	1363	1046694	5750877	568	422	7	2
anaspis marginicollis	anaspis	486	847	1046694	7511988	455	244	50	10
anaspis ruficollis	anaspis	0	13	1046694	7870331	0	0	0	0
anaspis rufilabris	anaspis	274	2182	1046694	5750811	231	788	19	42
anaspis thoracica	anaspis	423	688	1046694	9774834	396	65	4	0
anastrangalia dubia	anastrangalia	3	0	1096866	4458814	2	0	0	0
anastrangalia reyi	anastrangalia	352	173	1096866	1096921	329	114	27	20
anastrangalia sanguinolenta	anastrangalia	903	1586	1096866	1096909	845	623	3	106
anastrepta orcadensis	anastrepta	0	1812	2689204	2689205	0	1065	0	17
anastrophyllum assimile	anastrophyllum	0	328	2689412	2689416	0	35	0	0
anastrophyllum donnianum	anastrophyllum	0	1209	2689412	2689413	0	1068	0	0
anastrophyllum joergensenii	anastrophyllum	0	112	2689412	7800507	0	98	0	0
anastrophyllum michauxii	anastrophyllum	482	373	2689412	7761768	444	181	0	1
anatella alpina	anatella	0	24	1611835	1611873	0	23	0	11
anatella ankeli	anatella	17	63	1611835	4521080	17	50	1	16
anatella aquila	anatella	15	51	1611835	1611888	15	32	14	6
anatella bremia	anatella	26	30	1611835	1611858	26	29	14	14
anatella ciliata	anatella	78	109	1611835	1611842	78	66	13	5
anatella crispa	anatella	4	28	1611835	1611880	4	27	0	2
anatella dampfi	anatella	23	102	1611835	1611882	23	65	1	8
anatella dentata	anatella	4	0	1611835	1611881	4	0	0	0
anatella emergens	anatella	26	78	1611835	1611891	26	67	1	15
anatella flavicauda	anatella	15	0	1611835	1611845	15	0	4	0
anatella flavomaculata	anatella	45	168	1611835	1611838	45	119	25	31
anatella fungina	anatella	0	29	1611835	1611837	0	28	0	12
anatella gibba	anatella	18	58	1611835	1611886	18	52	4	4
anatella laffooni	anatella	7	56	1611835	1611879	7	55	7	28
anatella lenis	anatella	37	192	1611835	1611870	37	168	9	59
anatella longisetosa	anatella	0	162	1611835	1611860	0	105	0	26
anatella maritima	anatella	26	54	1611835	1611849	26	54	22	28
anatella minuta	anatella	21	595	1611835	1611839	21	483	0	87
anatella novata	anatella	0	27	1611835	1611853	0	24	0	0
anatella pseudogibba	anatella	10	25	1611835	1611844	10	23	8	15
anatella setigera	anatella	43	136	1611835	1611869	43	122	20	29
anatella simpatica	anatella	86	228	1611835	1611855	86	189	18	29
anatella turi	anatella	27	82	1611835	1611871	27	51	19	13
anatella unguigera	anatella	63	220	1611835	1611850	63	156	29	30
anathece bachmannii	anathece	2	8	6789036	7461920	2	0	0	0
anathece clathrata	anathece	12	17	6789036	7682906	4	10	0	2
anathece minutissima	anathece	38	17	6789036	7769943	31	13	0	1
anathece smithii	anathece	4	0	6789036	8123106	3	0	0	0
anaticola crassicorne	anaticola	4	14	1032047	11377646	0	0	0	0
anatis ocellata	anatis	1030	302	1043191	5749359	1005	84	13	2
anatoecus dentatus	anatoecus	4	11	1031953	1031957	3	1	0	0
anatolepis heintzi	anatolepis	0	8	4815445	4975627	0	0	0	0
anatoma aspera	anatoma	0	19	8240689	4357709	0	12	0	5
anatoma crispata	anatoma	0	1019	8240689	2293112	0	911	0	421
anatoma tenuisculpta	anatoma	0	64	8240689	6516108	0	59	0	27
anatoma umbilicata	anatoma	0	3	8240689	4357710	0	2	0	0
anatonchus tridentatus	anatonchus	0	2	2282576	2282578	0	2	0	0
anatopynia plumipes	anatopynia	52	13	1448592	1448606	52	12	2	12
anaulacaspis nigra	anaulacaspis	28	45	4716009	6097561	28	5	0	0
anaulus acutus	anaulus	0	1	3193726	7448511	0	1	0	1
anax ephippiger	anax	1	9	1424815	5791733	1	1	0	0
anax imperator	anax	44	155	1424815	5051775	41	0	0	0
anax parthenope	anax	72	20	1424815	5051752	62	0	0	0
anchinia daphnella	anchinia	977	40	1838226	1838228	968	13	60	5
anchistrocephalus microcephalus	anchistrocephalus	0	6	3268585	4344960	0	1	0	0
anchistropus emarginatus	anchistropus	0	164	2235008	4418536	0	84	0	3
anchomenus dorsalis	anchomenus	112	332	5430891	5754974	101	52	0	0
anchoscelis helvola	agrochola	16292	2278	1789978	10113008	14458	904	189	20
anchoscelis lunosa	agrochola	0	17	1789978	9510363	0	0	0	0
anchusa azurea	anchusa	23	32	5341194	5341198	20	21	0	0
anchusa capensis	anchusa	1	1	5341194	5341200	1	1	0	0
anchusa officinalis	anchusa	471	2022	5341194	5341201	416	364	0	1
anchusa undulata	anchusa	0	2	5341194	7295330	0	2	0	0
ancistroceras undulatum	ancistroceras	0	17	4621882	8468379	0	1	0	0
ancistrocerus antilope	ancistrocerus	605	45	1311332	5037413	565	3	4	0
ancistrocerus claripennis	ancistrocerus	1456	116	1311332	5037372	1347	28	1	0
ancistrocerus gazella	ancistrocerus	33	55	1311332	5037434	33	1	0	0
ancistrocerus ichneumonideus	ancistrocerus	76	39	1311332	5037346	54	3	0	0
ancistrocerus nigricornis	ancistrocerus	160	257	1311332	5037318	154	17	1	0
ancistrocerus oviventris	ancistrocerus	915	594	1311332	5037484	838	198	75	39
ancistrocerus parietinus	ancistrocerus	1308	445	1311332	5037271	1231	72	2	2
ancistrocerus parietum	ancistrocerus	989	157	1311332	5037386	929	51	15	0
ancistrocerus scoticus	ancistrocerus	181	84	1311332	10641571	129	38	28	6
ancistrocerus trifasciatus	ancistrocerus	1977	1019	1311332	5037467	1856	311	56	30
ancistrona vagelli	ancistrona	0	9	1032849	1032850	0	0	0	0
ancistronycha tigurina	ancistronycha	3	148	4407777	4429869	1	43	0	0
ancistrosyllis groenlandica	ancistrosyllis	0	3	2314497	2316789	0	3	0	0
ancistrus temminckii	ancistrus	0	2	2339294	5961398	0	2	0	2
ancorabolus confusus	ancorabolus	0	6	4321333	4321338	0	0	0	0
ancorabolus inermis	ancorabolus	0	5	4321333	4321334	0	0	0	0
ancorabolus mirabilis	ancorabolus	0	5	4321333	4321336	0	0	0	0
ancula gibbosa	ancula	0	89	2291975	2291976	0	66	0	25
ancylis achatana	ancylis	13	83	7236046	5103181	8	0	0	0
ancylis apicella	ancylis	1177	689	7236046	5771259	1110	71	4	0
ancylis badiana	ancylis	4272	4497	7236046	5103176	4093	1712	107	276
ancylis comptana	ancylis	292	64	7236046	5103227	285	23	10	5
ancylis diminutana	ancylis	507	309	7236046	5771249	477	85	1	1
ancylis geminana	ancylis	1044	454	7236046	5771236	1010	161	33	6
ancylis habeleri	ancylis	657	0	7236046	9021151	616	0	0	0
ancylis kenneli	ancylis	124	0	7236046	5103162	100	0	0	0
ancylis laetana	ancylis	753	637	7236046	5103121	701	44	1	7
ancylis mitterbacheriana	ancylis	110	238	7236046	5103185	101	0	0	0
ancylis myrtillana	ancylis	3814	1608	7236046	5771239	3652	1174	653	265
ancylis obtusana	ancylis	49	1	7236046	5771227	47	1	0	0
ancylis paludana	ancylis	384	0	7236046	5103237	376	0	0	0
ancylis selenana	ancylis	120	0	7236046	5771229	119	0	0	0
ancylis subarcuana	ancylis	133	238	7236046	5771241	128	63	45	26
ancylis tineana	ancylis	181	73	7236046	5771230	177	44	2	1
ancylis uncella	ancylis	698	155	7236046	5771256	664	67	45	18
ancylis unculana	ancylis	152	143	7236046	5771243	145	1	0	0
ancylis unguicella	ancylis	2755	1479	7236046	5771232	2641	756	360	163
ancylis upupana	ancylis	366	3	7236046	5771258	357	0	0	0
ancylobacter dichloromethanicus	ancylobacter	2	0	3220937	7873280	2	0	0	0
ancylosis cinnamomella	ancylosis	2	71	1874624	9782192	1	0	0	0
ancylosis oblitella	ancylosis	3	11	1874624	1874743	3	0	0	0
ancylus fluviatilis	ancylus	1260	910	8176678	5189830	1256	83	36	0
andaniexis abyssi	andaniexis	0	151	2219967	2219970	0	131	0	84
andaniexis lupus	andaniexis	0	45	2219967	4315841	0	40	0	40
andaniopsis nordlandica	andaniopsis	0	103	2219976	2219978	0	73	0	26
andaniopsis pectinata	andaniopsis	0	53	2219976	2219977	0	48	0	39
andreaea alpestris	andreaea	94	760	2673379	5283981	90	263	78	42
andreaea alpina	andreaea	131	1644	2673379	5283964	110	491	109	90
andreaea blyttii	andreaea	123	1132	2673379	5284006	114	622	114	106
andreaea crassinervia	andreaea	186	277	2673379	5283916	113	49	8	2
andreaea frigida	andreaea	0	203	2673379	8061570	0	85	0	9
andreaea hookeri	andreaea	0	878	2673379	10686754	0	304	0	24
andreaea megistospora	andreaea	0	54	2673379	5283963	0	34	0	0
andreaea mutabilis	andreaea	4	31	2673379	5283978	0	14	0	0
andreaea nivalis	andreaea	29	960	2673379	5283946	24	430	24	55
andreaea rothii	andreaea	51	1320	2673379	5283980	15	350	0	27
andreaea rupestris	andreaea	2408	3446	2673379	5283962	2291	1124	263	171
andreiomyces obtusaticus	andreiomyces	0	17	9675718	9745258	0	14	0	0
andrena albicans	andrena	2	1	1345710	6096947	1	0	0	0
andrena apicata	andrena	0	18	1345710	1357628	0	0	0	0
andrena argentata	andrena	510	74	1345710	1357709	293	19	0	0
andrena barbilabris	andrena	1455	376	1345710	1358165	1380	147	155	39
andrena bicolor	andrena	2	427	1345710	1356887	2	55	0	0
andrena bimaculata	andrena	4	0	1345710	1357005	2	0	0	0
andrena carantonica	andrena	471	655	1345710	1357950	466	150	0	0
andrena cineraria	andrena	1594	1105	1345710	1358088	1548	322	0	0
andrena clarkella	andrena	1571	1644	1345710	1357338	1511	828	77	122
andrena coitana	andrena	561	200	1345710	1357215	557	88	0	0
andrena denticulata	andrena	1283	573	1345710	1357548	1257	117	0	0
andrena falsifica	andrena	0	75	1345710	1356971	0	14	0	0
andrena flavipes	andrena	1	1	1345710	1357156	1	0	0	0
andrena fucata	andrena	1846	981	1345710	1357543	1767	530	3	13
andrena fulva	andrena	3	179	1345710	9805254	3	1	0	0
andrena fulvago	andrena	22	172	1345710	1357646	15	24	0	0
andrena fulvida	andrena	342	44	1345710	1357732	334	24	0	0
andrena fuscipes	andrena	875	304	1345710	1357812	749	58	0	0
andrena gelriae	andrena	199	7	1345710	1358024	192	1	0	0
andrena haemorrhoa	andrena	3251	1876	1345710	1356981	3176	761	16	24
andrena hattorfiana	andrena	654	406	1345710	1357364	650	104	0	0
andrena helvola	andrena	10	824	1345710	1357179	10	152	0	1
andrena humilis	andrena	55	2	1345710	1357477	45	1	0	0
andrena intermedia	andrena	758	89	1345710	1357894	745	56	2	0
andrena labialis	andrena	127	0	1345710	1357222	126	0	0	0
andrena labiata	andrena	153	5	1345710	1357207	152	0	0	0
andrena lapponica	andrena	2472	758	1345710	1357056	2416	374	714	69
andrena lathyri	andrena	276	222	1345710	1357026	267	38	0	0
andrena marginata	andrena	144	298	1345710	1357540	144	13	0	0
andrena minutula	andrena	101	298	1345710	1357013	101	71	0	2
andrena minutuloides	andrena	778	1	1345710	1356982	778	0	0	0
andrena nana	andrena	0	2	1345710	1358011	0	1	0	0
andrena nanula	andrena	232	69	1345710	1357958	231	1	0	0
andrena nigriceps	andrena	0	99	1345710	1357734	0	14	0	0
andrena nigroaenea	andrena	313	290	1345710	1357665	309	42	0	0
andrena nitida	andrena	412	2	1345710	1357545	361	0	0	0
andrena ovatula	andrena	0	6	1345710	1358376	0	6	0	0
andrena pilipes	andrena	343	81	1345710	1357721	307	28	0	0
andrena praecox	andrena	1374	163	1345710	1357456	1365	21	1	0
andrena ruficrus	andrena	1235	539	1345710	1357952	1216	208	13	6
andrena russula	andrena	101	106	1345710	1357727	78	42	0	0
andrena semilaevis	andrena	883	333	1345710	1357074	860	107	0	0
andrena similis	andrena	4	0	1345710	1358254	1	0	0	0
andrena subopaca	andrena	1659	1411	1345710	1357479	1614	594	2	6
andrena tarsata	andrena	485	297	1345710	1357017	453	152	0	4
andrena thoracica	andrena	0	2	1345710	1358320	0	1	0	0
andrena tibialis	andrena	1	106	1345710	1358210	1	16	0	0
andrena trimmerana	andrena	0	2	1345710	1357930	0	1	0	0
andrena vaga	andrena	1481	265	1345710	1357486	1464	123	0	0
andrena wilkella	andrena	1410	302	1345710	1358128	1364	88	0	0
andrenosoma albibarbe	andrenosoma	6	0	1657713	1657793	6	0	0	0
andrenosoma cyrtoxys	andrenosoma	16	0	1657713	1657820	0	0	0	0
andricus callidoma	andricus	43	2	1309591	4497045	43	1	0	0
andricus curvator	andricus	47	71	1309591	1309593	47	7	0	0
andricus foecundatrix	andricus	14	32	1309591	4497137	14	1	0	0
andricus glandulae	andricus	41	0	1309591	4497186	41	0	0	0
andricus inflator	andricus	1	15	1309591	4497009	1	0	0	0
andricus paradoxus	andricus	1	1	1309591	4496958	1	0	0	0
andricus pseudoinflator	andricus	36	0	1309591	4497178	36	0	0	0
andricus quadrilineatus	andricus	103	2	1309591	4497150	103	0	0	0
andricus quercuscorticis	andricus	0	11	1309591	4496979	0	8	0	0
andricus quercusradicis	andricus	3	113	1309591	1309601	3	73	0	0
andricus quercusramuli	andricus	36	64	1309591	1309602	35	2	0	0
andricus rhyzomae	andricus	0	14	1309591	4497243	0	5	0	0
andricus seminationis	andricus	3	1	1309591	4497037	3	1	0	0
andricus sieboldi	andricus	0	60	1309591	1309608	0	3	0	0
andricus testaceipes	andricus	3	11	1309591	4496981	3	3	0	0
androcyclas gamphonycha	androcyclas	0	30	4899110	5955990	0	29	0	7
androlaelaps casalis	androlaelaps	37	3	2188265	2188267	28	0	2	0
androlaelaps myrmecophilus	androlaelaps	3	0	2188265	9734575	3	0	1	0
andromeda polifolia	andromeda	24082	24762	2882786	5333413	23854	15851	9446	4365
andromeda spec	andromeda	0	1	2882786	11431384	0	1	0	1
androniscus dentiger	androniscus	2	42	2208064	2208095	2	3	0	0
andropogon ischaemum	andropogon	0	2	2706077	7350774	0	1	0	0
androsace elongata	androsace	8	24	3169318	3169325	7	0	0	0
androsace filiformis	androsace	52	3	3169318	3169328	47	0	0	0
androsace septentrionalis	androsace	899	1528	3169318	3169326	783	1009	0	3
andvakia mirabilis	andvakia	0	9	2256159	2256165	0	7	0	0
anekes undulisculpta	anekes	0	2	4358400	4358404	0	2	0	1
anelasma squalicola	anelasma	0	84	2113882	5166350	0	16	0	2
anelosimus vittatus	anelosimus	0	34	2157796	2157837	0	1	0	0
anema decipiens	anema	0	99	2586961	5257621	0	12	0	0
anema nummularium	anema	0	171	2586961	8280752	0	22	0	0
anema tumidulum	anema	0	58	2586961	5257615	0	26	0	0
anemonactis mazeli	anemonactis	0	2	2256384	2256385	0	2	0	0
anemonastrum canadense	anemonastrum	39	9	7277728	9419395	37	3	0	2
anemonastrum flaccidum	anemonastrum	2	0	7277728	10305703	2	0	0	0
anemone amurensis	anemone	8	0	3016227	7689974	7	0	0	0
anemone apennina	anemone	2	0	3016227	3927746	1	0	0	0
anemone blanda	anemone	4	24	3016227	3033242	4	9	0	3
anemone coronaria	anemone	2	3	3016227	3033261	2	0	0	0
anemone lipsiensis	anemone	0	20	3016227	3925485	0	15	0	0
anemone multifida	anemone	0	5	3016227	3033252	0	5	0	0
anemone nemorosa	anemone	41626	35045	3016227	3033263	40396	13905	44	910
anemone ranunculoides	anemone	2513	1061	3016227	3033266	2331	621	0	257
anemone sylvestris	anemone	41	49	3016227	3922888	40	16	0	5
anemone trifolia	anemone	556	0	3016227	3033231	555	0	0	0
anemonia sulcata	anemonia	0	3	2256131	2256631	0	1	0	0
anemonia viridis	anemonia	0	20	2256131	2256644	0	17	0	0
anerastia lotella	anerastia	1090	243	1870168	1870202	605	0	0	0
anergates atratulus	anergates	8	10	1314823	1314824	0	0	0	0
anethum graveolens	anethum	268	179	3034645	3034646	258	28	2	4
aneugmenus coronatus	aneugmenus	31	43	4407650	4491152	29	0	0	0
aneugmenus fuerstenbergensis	aneugmenus	81	28	4407650	4491147	80	11	0	0
aneugmenus padi	aneugmenus	10	12	4407650	4491149	9	3	0	0
aneugmenus temporalis	aneugmenus	124	43	4407650	4491145	123	10	0	0
aneura maxima	aneura	267	1	2689523	5286385	264	0	3	0
aneura mirabilis	aneura	102	44	2689523	5836651	86	29	4	2
aneura pinguis	aneura	1608	1838	2689523	5286381	1347	1204	538	223
aneurhynchus depressus	aneurhynchus	0	14	4407646	4503318	0	5	0	3
aneurhynchus galesiformis	aneurhynchus	3	19	4407646	4503332	2	14	0	0
aneurhynchus longicornis	aneurhynchus	2	9	4407646	4503334	2	4	0	2
aneurhynchus mese	aneurhynchus	0	6	4407646	4503335	0	0	0	0
aneurhynchus obliquus	aneurhynchus	0	4	4407646	4503326	0	1	0	1
aneurhynchus oviventris	aneurhynchus	0	50	4407646	4503347	0	35	0	19
aneurhynchus pentatomus	aneurhynchus	1	55	4407646	4503337	1	31	0	3
aneurhynchus ruficornis	aneurhynchus	1	87	4407646	4503329	1	19	0	2
aneurus avenius	aneurus	83	209	2020152	4485524	82	3	0	0
aneurus laevis	aneurus	1	49	2020152	2020153	1	0	0	0
