canonicalName	genus	obs_FI	obs_NO	genusKey	speciesKey	count_FI_60N	count_NO_60N	count_FI_66N	count_NO_66N
closterium setaceum	closterium	0	4	2646356	2646535	0	0	0	0
closterium spinosporum	closterium	0	2	2646356	7933935	0	2	0	0
closterium striolatum	closterium	6	11	2646356	2646565	0	0	0	0
closterium subulatum	closterium	0	7	2646356	2646459	0	2	0	2
closterium tumidulum	closterium	0	12	2646356	2646522	0	2	0	0
closterium venus	closterium	0	4	2646356	2646605	0	0	0	0
cneorum tricoccon	cneorum	0	3	7329654	7483998	0	3	0	0
cnestrum alpestre	cnestrum	18	118	2674635	5281835	96	0	83	0
cnestrum glaucescens	cnestrum	3	21	2674635	5281836	1	20	1	4
cnestrum schisti	cnestrum	537	144	2674635	5281837	516	37	114	3
coccomyxa subellipsoidea	coccomyxa	12	4	2642071	5823097	11	4	0	4
coccotylus brodiei	coccotylus	4	94	2667248	2667254	0	44	0	9
coccotylus hartzii	coccotylus	0	4	2667248	5823664	0	2	0	0
coccotylus truncatus	coccotylus	106	390	2667248	2667249	37	109	0	20
cochlearia anglica	cochlearia	3	167	3040481	5373288	0	70	0	46
cochlearia arctica	cochlearia	2	42	3040481	8044972	0	16	0	16
cochlearia danica	cochlearia	874	464	3040481	5373254	397	7	0	4
cochlearia groenlandica	cochlearia	1	208	3040481	5373235	0	55	0	55
cochlearia officinalis	cochlearia	28	7302	3040481	5373276	21	3947	16	1961
cocos nucifera	cocos	0	2	2735116	2735117	0	2	0	0
codiolum intermedium	codiolum	0	15	8562735	7439187	0	2	0	2
codiolum pusillum	codiolum	0	25	8562735	2641683	0	2	0	2
codium fragile	codium	0	696	2642664	5272096	0	494	0	51
codium tomentosum	codium	0	8	2642664	5272167	0	4	0	1
codium vermilara	codium	0	13	2642664	5272160	0	3	0	0
codonopsis clematidea	codonopsis	0	7	3165850	8569825	0	6	0	0
codonopsis lanceolata	codonopsis	0	3	3165850	5412935	0	3	0	0
codonopsis pilosula	codonopsis	0	3	3165850	5412957	0	3	0	0
codriophorus acicularis	codriophorus	1054	2117	4894596	8340142	994	824	72	84
codriophorus aquaticus	codriophorus	276	1493	4894596	7622470	236	393	0	14
coelastrella aeroterrestrica	coelastrella	1	1	2638548	7704389	1	1	0	0
coelastrum astroideum	coelastrum	13	12	7749802	2640982	11	0	0	0
coelastrum cambricum	coelastrum	4	0	7749802	2640987	4	0	0	0
coelastrum microporum	coelastrum	47	29	7749802	2640979	35	23	0	1
coelastrum sphaericum	coelastrum	0	16	7749802	2640969	0	0	0	0
coelosphaeridium cyclocrinophilum	coelosphaeridium	0	3	4894262	11160349	0	0	0	0
coenochloris fottii	coenochloris	0	12	2641720	2641722	0	0	0	0
coenocystis planctonica	coenocystis	2	2	2640606	5271569	2	2	0	0
coffea arabica	coffea	0	2	2895315	2895345	0	2	0	0
coincya monensis	coincya	1	45	3040581	3040600	1	0	0	0
coix lacryma-jobi	coix	1	2	2706300	2706301	1	2	0	0
colaconema bonnemaisoniae	colaconema	0	5	6008812	5278371	0	3	0	0
colaconema daviesii	colaconema	0	26	6008812	5278382	0	17	0	0
colaconema hallandicum	colaconema	0	2	6008812	7769367	0	3	0	0
colaconema nemalionis	colaconema	0	2	6008812	5729927	0	2	0	0
colaconema savianum	colaconema	0	6	6008812	9132759	0	6	0	0
colaconema thuretii	colaconema	0	2	6008812	5278526	0	2	0	0
colchicum autumnale	colchicum	12	49	2739608	2739622	12	19	0	0
coleanthus subtilis	coleanthus	0	54	7922218	2706035	0	1	0	0
coleochaete scutata	coleochaete	0	4	2638383	2638393	0	0	0	0
coleostephus myconis	coleostephus	2	1	3092079	3092083	2	0	0	0
collinsonia canadensis	collinsonia	0	2	2926619	2926628	0	2	0	0
collomia linearis	collomia	22	7	2927551	2927552	22	5	0	0
colobanthus subulatus	colobanthus	0	2	3231759	5588185	0	1	0	0
colocasia esculenta	colocasia	0	22	5330758	5330776	0	22	0	0
cololejeunea calcarea	cololejeunea	3	653	9275026	7608669	3	347	2	21
colura calyptrifolia	colura	0	9	2688815	2688820	0	9	0	0
colutea arborescens	colutea	1	2	2956426	7844167	0	2	0	0
comagaria rosea	comagaria	5	0	9710225	9710075	5	0	0	0
comarum palustre	comarum	38967	21561	3020531	3020532	38276	13263	11142	4035
comasiella arcuata	comasiella	1	18	6452328	6452329	1	7	0	1
comastoma tenellum	comastoma	102	1870	6366672	3840575	96	1550	96	432
commelina caroliniana	commelina	7	0	2763939	2764260	7	0	0	0
commelina communis	commelina	30	6	2763939	2764179	28	1	0	0
commelina tuberosa	commelina	0	10	2763939	2763962	0	10	0	0
compsothamnion thuyoides	compsothamnion	0	5	2658747	8217013	0	5	0	0
conardia compacta	conardia	1	66	2681723	2681724	0	37	0	27
conchocelis rosea	porphyra	0	3	2653483	2668675	0	1	0	0
conferva capillaris	conferva	0	3	9193463	10856268	0	0	0	0
conioselinum spec	conioselinum	0	4	3034688	11755767	0	4	0	4
conioselinum tataricum	conioselinum	3	174	3034688	3634934	0	72	0	72
conium maculatum	conium	718	337	3034806	3034807	669	52	0	0
conocephalum conicum	conocephalum	78	868	7561765	2688562	66	345	7	66
conocephalum salebrosum	conocephalum	425	599	7561765	2688561	424	388	178	40
conopodium majus	conopodium	0	4359	6026723	6026760	0	2877	0	3
conostomum tetragonum	conostomum	250	2359	7705859	2676061	233	1693	191	548
conringia orientalis	conringia	298	160	3040907	3040913	278	52	6	0
conringia planisiliqua	conringia	2	0	3040907	3040928	2	0	0	0
convallaria majalis	convallaria	51693	23198	2752066	7459480	50439	8246	1125	84
convolvulus arvensis	convolvulus	1238	1350	2928386	2928390	1138	179	0	0
convolvulus sepium	convolvulus	2	14	2928386	7384966	4370	0	2	0
convolvulus tricolor	convolvulus	5	7	2928386	7162908	5	1	0	0
coptidium lapponicum	coptidium	7184	148	7277332	7554812	7136	104	6314	104
coptidium pallasii	coptidium	2	9	7277332	8082561	0	0	0	0
coptidium spitsbergense	coptidium	0	25	7277332	7476500	0	0	0	0
corallina officinalis	corallina	0	1261	2654833	5276013	0	1154	0	420
corallorhiza trifida	corallorhiza	4435	6280	2797252	2797313	4285	4460	868	1406
corchorus olitorius	corchorus	2	1	3032212	3152084	2	1	0	0
cordyline australis	cordyline	0	15	2766216	2766411	0	15	0	0
cordyline banksii	cordyline	0	5	2766216	2766396	0	5	0	0
cordyline indivisa	cordyline	0	2	2766216	2766221	0	2	0	0
coreopsis grandiflora	coreopsis	2	1	3133864	3133927	1	0	0	0
coreopsis tinctoria	coreopsis	10	37	3133864	3133950	10	8	0	1
coreopsis verticillata	coreopsis	1	47	3133864	3133887	0	11	0	1
coriandrum sativum	coriandrum	46	119	3034870	3034871	45	44	0	10
corispermum declinatum	corispermum	3	0	3083968	7340011	3	0	0	0
corispermum hyssopifolium	corispermum	3	0	3083968	7793820	3	0	0	0
corispermum intermedium	corispermum	23	0	3083968	3759655	23	0	0	0
cormus domestica	cormus	0	4	3025305	3013215	0	4	0	0
cornus alba	cornus	337	939	3082226	8365953	330	346	2	6
cornus canadensis	cornus	2	5	3082226	3082270	2	5	0	0
cornus florida	cornus	0	2	3082226	3082240	0	2	0	0
cornus foemina	cornus	0	3	3082226	3082230	0	0	0	0
cornus kousa	cornus	0	20	3082226	3082274	0	20	0	0
cornus mas	cornus	0	32	3082226	3082263	0	14	0	0
cornus officinalis	cornus	0	3	3082226	7161076	0	3	0	0
cornus racemosa	cornus	2	0	3082226	3082264	2	0	0	0
cornus sanguinea	cornus	22	371	3082226	3082234	19	23	0	1
cornus sericea	cornus	112	1809	3082226	3082244	110	957	0	11
cornus suecica	cornus	16753	26926	3082226	3082246	16231	20615	9443	9036
coronilla scorpioides	coronilla	21	4	2943640	5348644	20	3	0	0
coronilla securidaca	coronilla	1	1	2943640	5349991	1	0	0	0
coronilla varia	coronilla	144	309	2943640	5350005	139	74	0	0
corrigiola litoralis	corrigiola	16	9	5384679	5384680	16	2	0	0
corydalis angustifolia	corydalis	0	3	7576308	5531529	0	0	0	0
corydalis capnoides	corydalis	11	0	7576308	5334213	9	0	0	0
corydalis cava	corydalis	35	1	7576308	5530881	35	0	0	0
corydalis intermedia	corydalis	561	2643	7576308	5531229	450	1257	9	539
corydalis nobilis	corydalis	1757	11	7576308	5531997	1731	2	0	2
corydalis ophiocarpa	corydalis	1	3	7576308	5531941	1	0	0	0
corydalis pumila	corydalis	2	841	7576308	8047523	1	0	0	0
corydalis solida	corydalis	4234	521	7576308	5334208	3780	49	4	17
corylus avellana	corylus	7357	29742	2875967	2875979	6996	12397	0	98
corylus colurna	corylus	1	5	2875967	2875968	0	5	0	0
corylus maxima	corylus	0	32	2875967	2876049	0	22	0	0
corynabutilon vitifolium	corynabutilon	0	4	7279188	3937484	0	4	0	0
corynephorus canescens	corynephorus	26	6379	2706183	5290194	26	2	0	0
corynocarpus laevigatus	corynocarpus	0	13	3169082	3169083	0	13	0	0
coscinodon cribrosus	coscinodon	73	424	2673023	2674255	66	230	50	6
coscinodon humilis	coscinodon	0	2	2673023	2674257	0	2	0	0
cosmarium bioculatum	cosmarium	0	2	2648709	5274000	0	1	0	0
cosmarium blyttii	cosmarium	0	8	2648709	5274115	0	0	0	0
cosmarium botrytis	cosmarium	8	8	2648709	5274595	1	2	0	1
cosmarium contractum	cosmarium	0	7	2648709	5274443	0	2	0	0
cosmarium crenatum	cosmarium	0	2	2648709	5274248	0	1	0	0
cosmarium cucumis	cosmarium	0	5	2648709	5274586	0	2	0	2
cosmarium depressum	cosmarium	0	23	2648709	5273840	0	15	0	2
cosmarium dovrense	cosmarium	0	10	2648709	8185422	0	2	0	0
cosmarium formosulum	cosmarium	0	10	2648709	7380409	0	0	0	0
cosmarium granatum	cosmarium	0	2	2648709	8039125	0	2	0	0
cosmarium humile	cosmarium	0	5	2648709	7532201	0	0	0	0
cosmarium impressulum	cosmarium	0	4	2648709	5274090	0	0	0	0
cosmarium klebsii	cosmarium	0	9	2648709	5274504	0	2	0	2
cosmarium laeve	cosmarium	0	3	2648709	5273974	0	1	0	0
cosmarium margaritiferum	cosmarium	2	15	2648709	5274482	1	4	0	0
cosmarium monochondrum	cosmarium	0	7	2648709	5274244	0	2	0	0
cosmarium nymannianum	cosmarium	0	7	2648709	5274594	0	2	0	2
cosmarium parvulum	cosmarium	0	9	2648709	5274685	0	0	0	0
cosmarium perforatum	cosmarium	0	2	2648709	5274671	0	1	0	0
cosmarium phaseolus	cosmarium	0	10	2648709	7541700	0	6	0	0
cosmarium pseudarctoum	cosmarium	0	9	2648709	5707941	0	2	0	0
cosmarium punctulatum	cosmarium	0	10	2648709	5273864	0	9	0	1
cosmarium pygmaeum	cosmarium	0	14	2648709	5274319	0	9	0	3
cosmarium quadratum	cosmarium	0	4	2648709	5274509	0	0	0	0
cosmarium regnellii	cosmarium	0	26	2648709	5274551	0	15	0	1
cosmarium reniforme	cosmarium	0	72	2648709	5274589	0	30	0	4
cosmarium subcostatum	cosmarium	0	4	2648709	5273818	0	0	0	0
cosmarium subprotumidum	cosmarium	0	4	2648709	5273781	0	4	0	0
cosmarium subtumidum	cosmarium	0	7	2648709	5274495	0	2	0	2
cosmarium tinctum	cosmarium	0	55	2648709	5273813	0	3	0	0
cosmarium tuddalense	cosmarium	0	2	2648709	7742215	0	1	0	1
cosmarium tumidum	cosmarium	0	7	2648709	5274051	0	2	0	2
cosmarium turpinii	cosmarium	13	0	2648709	5274440	0	0	0	0
cosmocladium saxonicum	cosmocladium	2	0	2649849	2649858	1	0	0	0
cosmos bipinnatus	cosmos	42	165	3098910	3098912	37	44	0	4
cota austriaca	cota	1	11	7925185	5390636	1	4	0	0
cota tinctoria	cota	2450	3097	7925185	5390618	2360	1726	24	54
cotoneaster acutifolius	cotoneaster	1978	4550	3025563	3025770	1945	1345	1	96
cotoneaster adpressus	cotoneaster	0	15	3025563	3025764	0	5	0	0
cotoneaster ambiguus	cotoneaster	0	203	3025563	3025858	0	21	0	0
cotoneaster ascendens	cotoneaster	0	13	3025563	3026024	0	7	0	0
cotoneaster bullatus	cotoneaster	3	8701	3025563	3026294	3	3161	0	0
cotoneaster dammeri	cotoneaster	1	251	3025563	3026049	0	58	0	1
cotoneaster dielsianus	cotoneaster	0	3453	3025563	8160157	0	619	0	0
cotoneaster divaricatus	cotoneaster	0	7587	3025563	3026334	0	648	0	0
cotoneaster hjelmqvistii	cotoneaster	0	53	3025563	3026092	0	8	0	0
cotoneaster horizontalis	cotoneaster	1	1950	3025563	3025617	1	233	0	0
cotoneaster integerrimus	cotoneaster	1353	5588	3025563	3025576	1155	1995	1	1
cotoneaster latifolius	cotoneaster	0	3	3025563	3026234	0	2	0	0
cotoneaster laxiflorus	cotoneaster	5	27	3025563	3025813	4	0	0	0
cotoneaster moupinensis	cotoneaster	0	112	3025563	3025731	0	7	0	0
cotoneaster multiflorus	cotoneaster	0	126	3025563	3025939	0	7	0	0
cotoneaster nebrodensis	cotoneaster	1	7	3025563	3025755	1	0	0	0
cotoneaster niger	cotoneaster	5	986	3025563	3025673	1	69	0	0
cotoneaster obscurus	cotoneaster	0	4	3025563	3025948	0	0	0	0
cotoneaster rotundifolius	cotoneaster	0	4	3025563	3025882	0	1	0	0
cotoneaster salicifolius	cotoneaster	0	25	3025563	3026074	0	5	0	0
cotoneaster simonsii	cotoneaster	0	3	3025563	3026107	0	0	0	0
cotoneaster suecicus	cotoneaster	0	3	3025563	3026040	0	3	0	0
cotoneaster symondsii	cotoneaster	0	422	3025563	9406329	0	112	0	0
cotoneaster tomentosus	cotoneaster	0	104	3025563	7916436	0	3	0	0
cotoneaster uniflorus	cotoneaster	2	0	3025563	3025715	2	0	0	0
cotula australis	cotula	0	3	3112068	8542672	0	0	0	0
cotula coronopifolia	cotula	6	174	3112068	3112110	6	66	0	1
crambe cordifolia	crambe	0	33	3041334	5373502	0	33	0	0
crambe hispanica	crambe	0	14	3041334	5373475	0	12	0	0
crambe maritima	crambe	933	3758	3041334	5373533	174	79	0	0
crambe tataria	crambe	0	3	3041334	5373485	0	3	0	0
crassula aquatica	crassula	2191	1202	2985823	7565449	2047	493	12	4
crassula helmsii	crassula	0	8	2985823	5362054	0	2	0	0
crassula muscosa	crassula	2	0	2985823	7396425	2	0	0	0
crataegus azarolus	crataegus	0	2	3013395	3013739	0	2	0	0
crataegus calycina	crataegus	1	1	3013395	8313470	0	1	0	0
crataegus coccinea	crataegus	5	0	3013395	7790614	5	0	0	0
crataegus dahurica	crataegus	10	0	3013395	7699590	10	0	0	0
crataegus douglasii	crataegus	30	1	3013395	3013580	28	1	0	0
crataegus flabellata	crataegus	1893	60	3013395	3014366	1870	30	1	0
crataegus intricata	crataegus	3	0	3013395	3014211	2	0	0	0
crataegus kyrtostyla	crataegus	0	86	3013395	3015505	0	4	0	0
crataegus laevigata	crataegus	23	272	3013395	8252683	22	66	0	3
crataegus lauta	crataegus	2	0	3013395	3014839	2	0	0	0
crataegus lindmanii	crataegus	0	190	3013395	9024019	0	30	0	0
crataegus macracantha	crataegus	0	14	3013395	3013570	0	3	0	0
crataegus macrocarpa	crataegus	0	19	3013395	3013688	0	0	0	0
crataegus media	crataegus	3	21	3013395	3013800	3	1	0	0
crataegus monogyna	crataegus	251	2273	3013395	9220780	190	351	0	2
crataegus nigra	crataegus	0	2	3013395	3015596	0	1	0	0
crataegus persimilis	crataegus	0	2	3013395	3015457	0	2	0	0
crataegus pinnatifida	crataegus	0	2	3013395	3014527	0	2	0	0
crataegus praemonticola	crataegus	3	0	3013395	3015786	0	0	0	0
crataegus rhipidophylla	crataegus	302	843	3013395	9047268	243	186	0	7
crataegus russanovii	crataegus	4	0	3013395	3015534	4	0	0	0
crataegus sanguinea	crataegus	48	115	3013395	3013574	46	47	1	4
crataegus submollis	crataegus	13	1	3013395	3015560	13	1	0	0
crataegus subsphaerica	crataegus	28	3	3013395	3853236	10	0	0	0
crataegus tanacetifolia	crataegus	0	2	3013395	3014356	0	2	0	0
cratoneuron curvicaule	cratoneuron	2	32	2673130	4279832	0	20	0	14
cratoneuron filicinum	cratoneuron	1841	1438	2673130	2673131	1752	574	1214	153
crepis aurea	crepis	0	2	3143303	5403355	0	2	0	0
crepis biennis	crepis	204	333	3143303	5403531	192	22	0	0
crepis capillaris	crepis	24	107	3143303	5403304	21	18	0	0
crepis mollis	crepis	5	0	3143303	5403596	5	0	0	0
crepis multicaulis	crepis	0	118	3143303	8357633	0	78	0	78
crepis nicaeensis	crepis	4	11	3143303	5403323	2	0	0	0
crepis paludosa	crepis	8451	12896	3143303	5403296	8062	8887	1461	1642
crepis praemorsa	crepis	260	1558	3143303	8277403	257	1227	0	0
crepis rubra	crepis	0	5	3143303	5403562	0	1	0	0
crepis setosa	crepis	6	39	3143303	4245384	6	3	0	0
crepis sibirica	crepis	1	5	3143303	5403660	0	4	0	0
crepis tectorum	crepis	8088	2870	3143303	5403508	7725	1313	468	187
crepis vesicaria	crepis	2	0	3143303	5403709	2	0	0	0
crithmum maritimum	crithmum	0	34	3630680	3632234	0	14	0	0
crocosmia crocosmiiflora	crocosmia	0	43	2747926	2747939	0	12	0	0
crocus chrysanthus	crocus	3	11	2747303	2747489	3	6	0	2
crocus flavus	crocus	2	13	2747303	2747737	2	0	0	0
crocus luteus	crocus	6	44	2747303	2747750	6	18	0	0
crocus neapolitanus	crocus	1	1	2747303	7622204	1	0	0	0
crocus sieberi	crocus	0	3	2747303	2747530	0	3	0	0
crocus speciosus	crocus	4	6	2747303	2747718	4	0	0	0
crocus tommasinianus	crocus	7	26	2747303	2747564	7	9	0	0
crocus vernus	crocus	66	500	2747303	2747567	66	203	0	60
crossocalyx hellerianus	crossocalyx	5635	1136	2689423	2689424	5527	824	1112	13
cruciata glabra	cruciata	18	8	2908322	5338929	11	3	0	0
cruciata laevipes	cruciata	34	9	2908322	5338920	31	2	0	0
crucigenia fenestrata	crucigenia	15	1	2641012	2641022	15	0	0	0
crucigenia lauterbornii	crucigenia	2	20	2641012	2641028	2	14	0	0
crucigenia quadrata	crucigenia	26	26	2641012	2641026	25	12	0	2
crucigenia rectangularis	crucigenia	0	3	2641012	7933432	0	1	0	0
crucigenia tetrapedia	crucigenia	56	20	2641012	8342650	53	2	0	11
cruoria pellita	cruoria	0	184	2666494	2666503	0	64	0	11
crustomastix stigmatica	crustomastix	3	9	2652120	2652122	2	6	0	3
cryphaea heteromalla	cryphaea	0	19	2678296	12242463	0	2	0	0
cryptocolea imbricata	cryptocolea	0	3	2689364	2689365	0	2	0	0
cryptogramma acrostichoides	cryptogramma	2	6	2651806	5275452	0	2	0	1
cryptogramma cripa	cryptogramma	1	6	2651806	7335542	0	0	0	0
cryptogramma crispa	cryptogramma	391	5749	2651806	5275447	365	4049	364	1074
cryptomeria japonica	cryptomeria	3	11	2683915	5284237	0	4	0	0
cryptopleura ramosa	cryptopleura	0	23	2662231	5278328	0	22	0	0
cryptotaenia canadensis	cryptotaenia	0	17	3034431	3034433	0	17	0	0
cryptotaenia japonica	cryptotaenia	0	25	3034431	3034432	0	25	0	0
ctenidium molluscum	ctenidium	124	3331	2673308	2682534	113	1493	0	117
ctenitis aspidioides	ctenitis	4	0	2650908	4042563	0	0	0	0
cucumis melo	cucumis	33	97	2874568	2874570	28	15	0	0
cucumis sativus	cucumis	93	70	2874568	2874569	77	51	0	19
cucurbita maxima	cucurbita	2	5	2874506	2874515	0	5	0	0
cucurbita moschata	cucurbita	1	1	2874506	7393329	1	1	0	0
cucurbita pepo	cucurbita	108	147	2874506	2874508	105	77	0	0
cuminum cyminum	cuminum	0	2	3034774	3034775	0	1	0	0
cunninghamia lanceolata	cunninghamia	1	2	2684138	5284278	1	2	0	0
cuphea lanceolata	cuphea	1	2	3188676	7773195	0	2	0	0
cupressus lusitanica	cupressus	2	0	10225588	2684046	1	0	0	0
cupressus sempervirens	cupressus	2	0	10225588	2684030	1	0	0	0
curcuma longa	curcuma	0	4	2757518	2757624	0	4	0	0
cuscuta australis	cuscuta	12	9	2927479	7154776	12	0	0	0
cuscuta campestris	cuscuta	23	19	2927479	3610757	19	1	0	0
cuscuta epilinum	cuscuta	44	29	2927479	2927530	31	4	0	0
cuscuta epithymum	cuscuta	50	165	2927479	2927518	38	7	0	0
cuscuta europaea	cuscuta	1693	1211	2927479	2927493	1565	379	0	0
cyclachaena xanthiifolia	cyclachaena	98	15	6445679	3141890	97	1	0	0
cyclamen persicum	cyclamen	6	0	3169314	3169317	4	0	0	0
cyclanthera brachystachya	cyclanthera	0	4	2874528	3625789	0	4	0	0
cyclanthera pedata	cyclanthera	0	6	2874528	2874529	0	6	0	0
cyclospermum leptophyllum	cyclospermum	0	17	5371893	8350395	0	1	0	0
cycnogeton procerum	cycnogeton	0	2	8260173	2865314	0	2	0	0
cydonia oblonga	cydonia	0	5	2986441	5362215	0	5	0	0
cylindrocystis brebissonii	cylindrocystis	0	63	8228519	2646637	0	32	0	0
cylindrocystis crassa	cylindrocystis	0	13	8228519	2646644	0	3	0	1
cylindrocystis cylindrospora	cylindrocystis	0	10	2646629	4269540	0	0	0	0
cylindrocystis jenneri	cylindrocystis	0	8	8228519	2646635	0	2	0	0
cymbalaria muralis	cymbalaria	90	1153	6008593	8200663	83	294	0	18
cymbalaria pallida	cymbalaria	2	3	6008593	5559837	2	3	0	1
cymbomonas tetramitiformis	cymbomonas	16	70	4375567	4375570	3	89	0	17
cynara cardunculus	cynara	0	18	3112344	3112364	0	18	0	0
cynara scolymus	cynara	0	33	3112344	3112361	0	33	0	0
cynodon dactylon	cynodon	7	18	2703525	6109637	7	1	0	0
cynodontium bruntonii	cynodontium	12	89	2673499	2675179	10	22	0	0
cynodontium fallax	cynodontium	0	87	2673499	2675180	0	37	0	1
cynodontium gracilescens	cynodontium	2	166	2673499	2675169	1	41	1	3
cynodontium jenneri	cynodontium	0	310	2673499	2675176	0	126	0	13
cynodontium polycarpon	cynodontium	127	479	2673499	5710538	107	191	3	15
cynodontium serrulatum	cynodontium	0	7	2673499	7864420	0	5	0	0
cynodontium strumiferum	cynodontium	2373	887	2673499	2675170	2315	309	105	69
cynodontium suecicum	cynodontium	285	128	2673499	2675182	273	79	14	6
cynodontium tenellum	cynodontium	1313	869	2673499	2675178	1279	353	217	97
cynoglossum amabile	cynoglossum	32	17	2925812	2925816	27	3	0	0
cynoglossum officinale	cynoglossum	445	864	2925812	2925815	434	159	3	0
cynosurus cristatus	cynosurus	259	1121	2704393	2704395	205	196	1	5
cynosurus echinatus	cynosurus	9	7	2704393	2704394	9	0	0	0
cyperus alternifolius	cyperus	2	0	2713455	2714156	2	0	0	0
cyperus eragrostis	cyperus	4	16	2713455	2715482	4	0	0	0
cyperus esculentus	cyperus	0	5	2713455	2716226	0	5	0	0
cyperus glaber	cyperus	6	1	2713455	2715006	5	1	0	0
cyperus longus	cyperus	1	2	2713455	8243603	1	1	0	0
cyperus papyrus	cyperus	0	4	2713455	2716311	0	4	0	0
cypripedium calceolus	cypripedium	13482	2655	2820318	2820517	6562	1818	4394	864
cypripedium parviflorum	cypripedium	0	2	2820318	2820475	0	2	0	0
cyrtomium falcatum	cyrtomium	6	3	8245169	2650829	1	1	0	0
cyrtomnium hymenophylloides	cyrtomnium	464	1332	2677568	7718571	445	710	436	151
cyrtomnium hymenophyllum	cyrtomnium	163	520	2677568	2677570	158	265	158	95
cystoclonium purpureum	cystoclonium	0	495	2667638	2667639	0	388	0	113
cystopteris alpina	cystopteris	0	490	2650798	4015233	0	478	0	421
cystopteris dickieana	cystopteris	300	210	2650798	2650819	289	164	239	80
cystopteris fragilis	cystopteris	7232	13382	2650798	2650818	6866	8259	1208	2439
cystopteris montana	cystopteris	1029	2733	2650798	9350627	908	2323	775	1188
cystopteris sudetica	cystopteris	0	185	2650798	4016963	0	152	0	0
cytisus decumbens	cytisus	4	6	8089532	5354676	4	0	0	0
